ratio_pitch,ratio_top_diameter,ratio_a,ratio_b,amplitude_rel,n_undulations,_imperfection_rad,status,converged,riks_converged,stabilization_energy_ratio,sigma_peak,sigma_eig,energy_absorbed,lb_coilable,riks_strain,max_local_strain,feasible,slenderness,local_slenderness,ring_passthrough,mcs_at_peak,mls_full,strain_bound_applied,timed_out,total_material_volume_mm3,serpentine_out_of_plane_fraction,serpentine_apex_u1_range_mm,serpentine_apex_u2_range_mm,self_clearance_min_mm,_delegation_id,_source,_ts,_wall_ms,riks_odb_hash,note
0.6722616567742079,0.2742096416652202,0.0082657256657257,0.0235948778735473,0.0200167656317353,1.0,,ok,0,0.0,0.0,0.4005813867143667,0.4994069907632886,0.1095217336582061,1,0.3178067211863303,0.0120967226102948,0,14.245923635991607,96.95390360462906,0.0,0.0460156653882567,0.0120967226102948,per_frame,0,1573.3245106013362,0.2430814010927716,6.13131046295166,19.091970443725582,54.147199558076686,D005,supercompressible-material,2026-08-26T03:04:43+00:00,99676.36,e9a61d658d2b4ba3b4c2b785383f86ae,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.885634235618636,0.4448244240134954,0.0040308313909918,0.0236067262664437,0.0357120416499674,2.0,,ok,0,,,,0.0793864856142373,,0,0.0,1.0,0,18.758090927617083,23.56669128696012,,,,,0,1011.2674736162732,,,,,D005,supercompressible-material,2026-08-26T03:04:50+00:00,12027.98,,not coilable (Stage 2 not run)
0.7789286717306823,0.3017193451523781,0.0137358167786151,0.0372667817864567,0.030896617854014,1.0,,ok,1,1.0,0.0,3.0420071888070086,3.7019439763174855,0.7217137907639691,1,0.2682490014325092,0.0195162817835807,0,10.450710181979764,53.39035434463106,0.0,0.04267030128875,0.0371965393424034,per_frame,0,4784.706643380022,0.3237905153608372,13.400665283203123,27.98617172241211,11.055337707681662,D005,supercompressible-material,2026-08-26T03:04:54+00:00,170972.516,4edbf1828fbf4085b383aff83a6e1fc3,
0.8041175596881658,0.3899279979988932,0.0072367721498012,0.0395449687074869,0.0347434713132679,1.0,,ok,0,0.0,0.0,1234.5837932133245,0.7667872951576729,0.0329922074216374,1,0.0556348886921444,0.0068052732385694,0,10.167128537086482,47.6842441103304,0.0,0.0556348886921444,0.0068052732385694,per_frame,0,2761.4483671981384,0.1974940816366344,2.230134963989258,9.062026023864746,45.04292683520056,D005,supercompressible-material,2026-08-26T03:05:04+00:00,57964.895,62a84ac5834441c6a12ba1a4b1583dc7,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
1.1162469271570443,0.420566626265645,0.0198616883084177,0.0341769359633326,0.0165467063151299,3.0,,ok,0,,,,9.32308435973244,,0,0.0,1.0,0,16.330412538365493,24.80467918849924,,,,,0,9092.657013675926,,,,,D005,supercompressible-material,2026-08-26T03:05:21+00:00,12043.572,,not coilable (Stage 2 not run)
0.9289046267047524,0.4929018756374717,0.0111297971857711,0.0238603480579331,0.052986505376175,1.0,,ok,0,,,,1.5283967495000894,,0,0.0,1.0,0,19.46544586125406,69.15131683451132,,,,,0,2960.1682559217365,,,,,D005,supercompressible-material,2026-08-26T03:05:27+00:00,12893.905,,not coilable (Stage 2 not run)
0.5851249224971979,0.3320000801235437,0.0181791561199352,0.0215257159015163,0.0214829511288553,2.0,,ok,1,1.0,0.0,2.9142665017249327,3.291791077640132,0.5506296850798295,1,0.1993600334806503,0.0198141653090715,0,13.591299940365255,18.753654552001024,0.0,0.1531693649825012,0.0455996245145797,per_frame,0,2747.6484518534053,0.1496163429869371,1.9797148704528809,11.252227783203123,27.38754452015824,D005,supercompressible-material,2026-08-26T03:05:30+00:00,115920.459,a00fff9def814c18bb6f49dbb87c415f,
0.9218287208117544,0.0950778258964419,0.0147633985523134,0.0157253742078319,0.0135945694521069,3.0,,ok,0,0.0,0.0,0.8943539958899728,0.8754795109598978,0.2731464215057838,1,0.3206330477841296,0.0195562932640314,0,29.31023162401578,44.74986902425109,0.0,0.2047483446782614,0.0368174947798252,per_frame,0,2568.1407027876407,0.1227435159542419,1.860112428665161,13.294353485107422,6.920538699503426,D005,supercompressible-material,2026-08-26T03:05:33+00:00,210167.464,78781a51dfe74610a05d3bebd230f17c,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.7762773861642926,0.1094794644042849,0.0035967728765681,0.0181477228831499,0.0236955632455647,3.0,,ok,0,0.0,0.0,0.2164368760407402,0.0278202840524633,0.0052224786591526,1,0.2677883204258914,0.0052382010035216,0,21.38773528675215,15.776201316879904,0.0,0.2677883204258914,0.0052382010035216,per_frame,0,608.0416577343922,0.1028526903606673,0.8446020483970642,7.367162227630615,63.36402963427079,D005,supercompressible-material,2026-08-26T03:05:42+00:00,158727.747,8376d17b910540a7a4a02ebb23464056,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
1.0734667168930172,0.0306904692202806,0.0080691795656457,0.0171094883419573,0.0606947311386466,1.0,,ok,0,0.0,0.0,0.1978572841536851,0.2289242260115665,0.0935664732216328,1,0.7057368950774141,0.0186715740710496,0,31.370509025117123,112.4318631584962,0.0,0.0476606209548763,0.0186715740710496,per_frame,0,1778.427772618234,0.3863838965423707,23.14291763305664,36.75325775146485,26.16081324783969,D005,supercompressible-material,2026-08-26T03:05:43+00:00,311979.726,99e80e35367741719a7f04e6153cacf1,SALVAGED from a partial (non-converged) ODB: stage2 failed: RuntimeError('Abaqus job SUPERCOMPRESSIBLE_RIKS completed with solver errors in its .msg file: ***ERROR: TOO MANY ATTEMPTS MADE FOR THIS INCREMENT; ***ERROR: THE ANALYSIS HAS BEEN TERMINATED DUE TO PREVIOUS ERRORS. ALL OUTPUT')
0.5214875712525099,0.5114785395562649,0.0132793160350993,0.0165365328546613,0.0247383916471153,2.0,,ok,1,1.0,0.0,1.1474098535136672,1.3782393658576555,0.2611693170751776,1,0.2384293087636644,0.0194008890539407,0,15.76774212090995,16.838843820401124,0.0,0.0946107061807349,0.0627369508147239,per_frame,0,1374.1855363362522,0.1344701606041599,1.4630793333053589,9.417247772216797,30.093794450496155,D005,supercompressible-material,2026-08-26T03:05:57+00:00,141337.926,e37d4edf0ddb46709fce7f3da9826ea8,
1.1914673433173446,0.3984943505376577,0.0150678615216165,0.0469615444121882,0.0724304919224232,1.0,,ok,0,,,,4.904094313138268,,0,0.0,1.0,0,12.685563882436066,42.286402135803655,,,,,0,10117.131168573136,,,,,D005,supercompressible-material,2026-08-26T03:05:58+00:00,13525.484,,not coilable (Stage 2 not run)
